UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration
1766,AUDI,2017-12-02,Bare,296,8200,NA,Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Swtc;Swtc;Swtc;Taf;Neck;Neck;Swtc;Swtc;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Swtc;Neck;Neck;Neck;Neck,NA,HHHHHHIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFIIIHHHHHHHIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDEBFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFIHHHHHHIHHHJIIHHIHHHHIIHHIIIIIJIDDDDDDDDDDDDDDDDDBFFFFFFFIHIIII,NA,549.923
1768,SOLO,2017-12-02,Bare,296,NA,NA,Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;HafB;ALAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,ADDDDBFAADDDDBFAAEBDDDDDBFA,NA,168.305
1770,AUDI,2017-12-02,Confluence,112,8200,NA,Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Taf;Taf;Swtc;Swtc;Taf;Swtc;Taf;Taf,NA,IIIIDDDDDDDDDDDIDDDDBFFFFFFFFFFIDDDDDDDDDJJIIIIIIIJHHJJHHJHJJ,NA,134.197
1772,AUDI,2017-12-02,Confluence,112,935,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf,NA,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFIIIIIIIIHHHHJIIIIIHHHHHIIIIIIHHHHIIIIIHHJIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFIIIIIIIIIIIIJ,NA,276.784
1787,SOLO,2017-12-02,Luis,296,NA,NA,SLAD;Zro;SLAD;ALAD;HdBw;Zro;SLAD;SLAD;Zro;Bow;SLAD;Zro;Bow;SLAD;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACBFACCADCADCDDDBFA,NA,126.07
1788,AUDI,2017-12-02,Luis,296,935,NA,Taf;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Othr;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JIIIIHHHHJHHHHHHLIIIIIIIIIIIIIIIIIIIIIIHHHHHJIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIHHHHHHHHIIIIIII,NA,148.108
1789,AUDI,2017-12-02,Luis,296,8200,NA,Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Zro,NA,JIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDBFFFFIIIA,NA,92.952
1795,SOLO,2017-12-05,Bare,296,NA,NA,Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDBFFFFACDDDDDDBFFFFADDDBFFA,NA,189.03
1804,SOLO,2017-12-05,Confluence,112,NA,NA,HafB;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Zro;Mix;Mix;Mix;Mix;Mix;Neck;Neck;Neck;Neck;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,EDDBFAADAKKKKKIIIIDDDBFAAAADDDBFAA,NA,110.495
1817,COP,2017-12-05,Luis,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Bow;ALAD;Cop;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Zro;Neck;Zro;Neck;Neck;Zro;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IDBNDDDIIIIIIIIIIIIIIAIAIIAIIIIIIIIIIIIIIIIII,83.60199999999999
1822,SOLO,2017-12-05,Luis,296,NA,NA,ALAD;HdBw;SLAD;Zro;Bow;ALAD;HdBw;Zro,NA,BFCADBFA,NA,96.345
1824,COP,2017-12-06,Bare,296,959,NA,Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;Cop,;Bow;ALAD;Cop;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,IIIIIIIIIIIDDDIIIIIIIIDDDIIIIIIIIDDDDDDDDDDDDDIIIIIIIIIIIIIDDDDDIIIIIIIIIIIDBN,DBNDDIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,96.601
1826,SOLO,2017-12-06,Bare,296,NA,NA,SLAD;Zro;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Zro;Bow;HafB;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;Zro,NA,CAIDDDDDDDDBFFFFFADEDDDDDDBFFFFFFFFADDDA,NA,96.06
1827,SOLO,2017-12-06,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;ALAD;HdBw;Zro;SLAD;Zro;Taf;Zro;SLAD;Zro;Taf;Taf;Bow,NA,CACABFACAJACAJJD,NA,120.02799999999999
1846,SOLO,2017-12-06,Luis,296,NA,NA,ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;SLAD;Taf;Taf;SLAD;Taf;Taf,NA,BFACDDDBFFCJJCJJ,NA,165.95100000000002
1850,SOLO,2017-12-07,Bare,296,NA,NA,Zro;ALAD;HdBw;Zro;Taf;Taf;SLAD;Bow;Bow;ALAD;HdBw;Taf;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow,NA,ABFAJJCDDBFJJJDDDDDD,NA,131.389
1852,SOLO,2017-12-07,Bare,296,NA,NA,Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow;SLAD;Zro;Mix;Mix;Mix;Mix;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDDDBFFFFADCAKKKKDDDDDBFACDDDBFFA,NA,126.725
1856,SOLO,2017-12-07,Confluence,112,NA,NA,SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;Mix;ALAD;HdBw;Zro,NA,CADDBFAADDDDKBFA,NA,90.474
1857,AUDI,2017-12-07,Confluence,112,118,NA,Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Zro,NA,IIIIIIDDDDDDDDDDDDDDDBFFFFFDA,NA,63
1868,SOLO,2017-12-07,Luis,296,NA,NA,Zro;ALAD;ALAD;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,ABBCDDBFAA,NA,112.197
1878,COP,2017-12-08,Luis,296,295,NA,Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Bow;ALAD;Cop;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck,JJHHHHHHIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,DBNDDDDDDDDDDDIII,134.339
1880,SOLO,2017-12-08,Luis,296,NA,NA,Zro;ALAD;HdBw;Zro;Zro;SLAD;ALAD;Zro;SLAD;Zro;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,ABFAACBACAACADDDBFA,NA,100.48400000000001
1883,SOLO,2017-11-09,Bare,296,NA,NA,SLAD;Zro;SLAD;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro,NA,CACDBFAACDDDDBFFFA,NA,88.968
1884,SOLO,2017-12-09,Bare,296,NA,NA,Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow,NA,DDBFFADDBFFADDDBFFAD,NA,154.295
1887,SOLO,2017-12-09,Bare,296,NA,NA,HafB;ALAD;HdBw;Zro;Zro;ALAD;HdBw;Zro;Bow;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,EBFAABFADEDDBFFA,NA,70.43900000000001
1889,SOLO,2017-12-09,Bare,296,NA,NA,SLAD;Zro;Bow;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADEDDBFFADDDDBFFA,NA,127.91000000000001
189,SOLO,2017-09-21,First,965,NA,NA,Bow;Bow;ALAD;HdBw;Zro;SLAD;HafB;SLAD;HafB;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro,NA,DDBFACECEDDDBFFAA,NA,115.49700000000001
1890,SOLO,2017-12-09,Confluence,112,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,ADDBFDDDDBFAAA,NA,73.74100000000001
1892,SOLO,2017-12-09,Confluence,112,NA,NA,Zro;Zro;Zro;Zro;SLAD;HdBw;Zro;Zro;Taf;Taf;Zro;Zro;Taf;Taf;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Zro;Zro;HafB;Zro,NA,AAAACFAAJJAAJJDDBFAACAAEA,NA,152.555
1893,SOLO,2017-12-09,Confluence,112,NA,NA,SLAD;Taf;Taf;Zro;Taf;Zro;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;Taf;Zro;ALAD;HdBw;Neck;Zro;Taf;Taf;SLAD;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;SLAD;Bow;ALAD;HdBw;Zro;Zro;Zro;Taf;Taf;Zro;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Zro,NA,CJJAJADBFAAJJJABFIAJJCACDDBFAAJJCDBFAAAJJAJJJJJBFA,NA,263.369
1907,AUDI,2017-12-09,Luis,296,8300,NA,Taf;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Swtc;Swtc;Swtc;ALAD;HdBw;Taf;Taf,NA,JIIIIIDDDDDDDDDDDDDDDDDJHHHBFJJ,NA,106
1913,SOLO,2017-12-09,Luis,296,NA,NA,SLAD;Zro;ALAD;HdBw;Zro;Swtc;Swtc;SLAD;SLAD;Bow;ALAD;HdBw;Zro;Zro;SLAD;Zro;SLAD;Zro,NA,CABFAHHCCDBFAACACA,NA,144.783
1914,AUDI,2017-12-10,Bare,296,8400,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Swtc;Swtc;Swtc;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Taf;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc,NA,IDDDDDDDDDDDDDDDIIIIIIIIDDDDDDDDDIIIIIDDDDDDIIIIDBFFFFFFFFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIIIIIDDDDDIIIIDDDIIIHHHDBFFFFFDDJJIDDDDDDIIIIIDDDDDDDDDDDDDDDDDDDIIIIIIIEBFFFFFFFHHH,NA,255.82200000000003
1915,AUDI,2017-12-10,Bare,296,990,NA,Taf;Taf;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JJIIIJJJJIJJJJJHHHHHHIIHHHHHHHHHHHHHHHHJHHHHHJIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFFFFFFFFFFDFDDDDDDDDDDIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBFFFFFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIII,NA,350
1916,AUDI,2017-12-10,Bare,296,8400,NA,Taf;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,JIIDDDDDDDDDDDDDDDDDDDDIIIIIIIIIIIIBFFFFFFFFFFFFFFFFFFHHHHHHHHHH,NA,97.667
1917,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Zro;SLAD;SLAD;Zro;HafB;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Zro;SLAD;Bow;ALAD;HdBw;Zro;Taf;Taf;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACCAEEDDBFFAACACDBFAJJDDDBFA,NA,153.248
1918,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;SLAD;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;SLAD;Zro,NA,CACACDDDBFFFCCDDDDDDDBFACACACA,NA,166.29
1919,SOLO,2017-12-10,Bare,296,NA,NA,HafB;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,EDDBFACDDDDBFFCDDDDBFFDDDDDDDBFA,NA,179.2
1920,COP,2017-12-10,Bare,296,936,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;Cop;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Othr;Othr,IDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IIIIIIIIBNIIIIIDDDDDDDDDIIIIIIIIIIIIIILL,86.41900000000001
1921,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Zro,NA,CDBFAADBFAADBFA,NA,78.71000000000001
1922,AUDI,2017-12-10,Confluence,112,990,8300,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Taf;Neck;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Neck;Neck;Bow;Bow;ALAD;HdBw;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Taf,NA,DDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIJIIIIIJIJIJDDDDDDDDDDDIIIIIJIJJIJJJJIIDDBFIIIIDDDJ,NA,200.371
