UID,ObsDate,Log,Time,Total.length,Male1ID,FemID,Bird2ID,FemUpDown,Behavior,JulianWeek,OrigLength,Type,CopM,CodedBehav
1766,12/2/17,Bare,484.825,550.18,296,8200,NA,NA,Taf,48,351,Fem,Y,v
1766,12/2/17,Bare,485.325,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,485.837,550.18,296,8200,NA,FemDown,FOn,48,351,Fem,Y,j
1766,12/2/17,Bare,486.825,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,488.324,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,489.825,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,491.574,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,493.1,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,494.825,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,496.324,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,497.824,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,499.575,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,501.075,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,502.826,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,504.575,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,506.075,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,507.824,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,509.076,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,510.825,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,512.823,550.18,296,8200,NA,FemDown,Bow,48,351,Fem,Y,f
1766,12/2/17,Bare,520.075,550.18,296,8200,NA,NA,ALAD,48,351,Fem,Y,a
1766,12/2/17,Bare,522.324,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,526.575,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,527.325,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,527.826,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,528.576,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,529.075,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,529.825,550.18,296,8200,NA,FemUp,HdBw,48,351,Fem,Y,l
1766,12/2/17,Bare,530.337,550.18,296,8200,NA,NA,Fff,48,351,Fem,Y,i
1766,12/2/17,Bare,530.575,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,533.574,550.18,296,8200,NA,NA,Swtc,48,351,Fem,Y,u
1766,12/2/17,Bare,534.575,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,536.078,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,538.575,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,543.325,550.18,296,8200,NA,NA,Neck,48,351,Fem,Y,o
1766,12/2/17,Bare,549.923,550.18,296,8200,NA,NA,End,48,351,Fem,Y,h
1770,12/2/17,Confluence,0,134.68,112,8200,NA,NA,Start,48,65,Fem,N,t
1770,12/2/17,Confluence,5.352,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,6.102,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,6.853,134.68,112,8200,NA,FemUp,FOn,48,65,Fem,N,j
1770,12/2/17,Confluence,7.102,134.68,112,8200,NA,FemUp,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,7.85,134.68,112,8200,NA,FemUp,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,8.602,134.68,112,8200,NA,FemUp,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,10.352,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,12.102,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,13.602,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,15.103,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,17.102,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,18.853,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,20.351,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,21.602,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,23.602,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,25.354,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,27.102,134.68,112,8200,NA,FemUp,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,27.352,134.68,112,8200,NA,FemUp,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,29.351,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,31.102,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,32.602,134.68,112,8200,NA,FemDown,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,39.104,134.68,112,8200,NA,NA,ALAD,48,65,Fem,N,a
1770,12/2/17,Confluence,41.851,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,45.352,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,45.852,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,46.601,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,47.352,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,47.603,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,48.644,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,49.643,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,50.392,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,51.143,134.68,112,8200,NA,FemUp,HdBw,48,65,Fem,N,l
1770,12/2/17,Confluence,51.852,134.68,112,8200,NA,NA,Fff,48,65,Fem,N,i
1770,12/2/17,Confluence,52.643,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,53.898,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,55.649,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,57.149,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,59.149,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,61.149,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,62.649,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,65.149,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,67.148,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,69.148,134.68,112,8200,NA,NA,Bow,48,65,Fem,N,f
1770,12/2/17,Confluence,76.898,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,81.666,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,83.668,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,84.666,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,85.666,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,86.666,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,87.683,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,88.683,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,89.183,134.68,112,8200,NA,NA,Neck,48,65,Fem,N,o
1770,12/2/17,Confluence,92.682,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,93.188,134.68,112,8200,NA,NA,Swtc,48,65,Fem,N,u
1770,12/2/17,Confluence,93.939,134.68,112,8200,NA,NA,Swtc,48,65,Fem,N,u
1770,12/2/17,Confluence,97.69,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,101.189,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,102.197,134.68,112,8200,NA,NA,Swtc,48,65,Fem,N,u
1770,12/2/17,Confluence,102.947,134.68,112,8200,NA,NA,Swtc,48,65,Fem,N,u
1770,12/2/17,Confluence,107.947,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,109.696,134.68,112,8200,NA,NA,Swtc,48,65,Fem,N,u
1770,12/2/17,Confluence,113.696,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,124.196,134.68,112,8200,NA,NA,Taf,48,65,Fem,N,v
1770,12/2/17,Confluence,134.197,134.68,112,8200,NA,NA,End,48,65,Fem,N,h
1772,12/2/17,Confluence,0,277.18,112,935,NA,NA,Start,48,154,Fem,N,t
1772,12/2/17,Confluence,6.103,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,6.852,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,7.596,277.18,112,935,NA,FemDown,FOn,48,154,Fem,N,j
1772,12/2/17,Confluence,7.602,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,9.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,10.851,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,12.601,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,14.101,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,15.601,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,17.351,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,18.852,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,20.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,22.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,23.851,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,25.602,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,27.101,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,28.601,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,30.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,32.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,33.852,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,35.602,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,37.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,39.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,40.353,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,42.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,44.101,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,46.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,47.602,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,49.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,51.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,53.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,55.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,56.852,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,58.103,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,60.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,62.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,63.852,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,65.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,67.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,68.603,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,70.601,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,72.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,73.852,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,75.602,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,77.352,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,79.102,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,86.171,277.18,112,935,NA,NA,ALAD,48,154,Fem,N,a
1772,12/2/17,Confluence,88.671,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,90.921,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,91.67,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,92.671,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,93.42,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,94.17,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,94.92,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,95.671,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,96.42,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,97.171,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,98.171,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,98.67,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,99.347,277.18,112,935,NA,NA,Fff,48,154,Fem,N,i
1772,12/2/17,Confluence,100.172,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,100.671,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,100.922,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,101.921,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,102.671,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,103.671,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,104.171,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,105.171,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,109.671,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,109.921,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,110.421,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,111.42,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,114.421,277.18,112,935,NA,NA,Taf,48,154,Fem,N,v
1772,12/2/17,Confluence,117.921,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,118.421,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,119.421,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,120.421,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,120.922,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,122.961,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,123.96,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,124.211,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,125.461,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,126.21,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,127.211,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,128.211,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,128.711,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,129.711,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,130.461,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,131.71,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,133.711,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,134.211,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,135.21,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,135.711,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,136.961,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,137.96,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,138.711,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,139.461,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,140.213,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,141.21,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,141.71,277.18,112,935,NA,NA,Swtc,48,154,Fem,N,u
1772,12/2/17,Confluence,144.211,277.18,112,935,NA,NA,Taf,48,154,Fem,N,v
1772,12/2/17,Confluence,146.235,277.18,112,935,NA,FemUp,FOn,48,154,Fem,N,j
1772,12/2/17,Confluence,146.235,277.18,112,935,NA,FemUp,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,146.984,277.18,112,935,NA,FemUp,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,147.235,277.18,112,935,NA,FemUp,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,148.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,149.742,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,151.489,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,152.988,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,154.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,156.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,157.988,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,159.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,161.238,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,162.988,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,164.739,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,166.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,168.238,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,169.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,171.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,173.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,175.239,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,176.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,178.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,180.489,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,182.238,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,183.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,185.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,187.488,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,189.239,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,190.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,192.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,194.738,277.18,112,935,NA,FemDown,Bow,48,154,Fem,N,f
1772,12/2/17,Confluence,202.535,277.18,112,935,NA,NA,ALAD,48,154,Fem,N,a
1772,12/2/17,Confluence,204.288,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,207.286,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,208.035,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,208.785,277.18,112,935,NA,FemUp,HdBw,48,154,Fem,N,l
1772,12/2/17,Confluence,208.985,277.18,112,935,NA,NA,Fff,48,154,Fem,N,i
1772,12/2/17,Confluence,209.536,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,210.789,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,211.787,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,213.286,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,214.286,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,215.786,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,218.286,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,218.786,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,219.787,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,220.786,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,222.037,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,223.038,277.18,112,935,NA,NA,Neck,48,154,Fem,N,o
1772,12/2/17,Confluence,270.037,277.18,112,935,NA,NA,Taf,48,154,Fem,N,v
1772,12/2/17,Confluence,276.784,277.18,112,935,NA,NA,End,48,154,Fem,N,h
1788,12/2/17,Luis,0.023,150.75,296,935,NA,NA,Start,48,111,Fem,Y,t
1788,12/2/17,Luis,2.853,150.75,296,935,NA,NA,Taf,48,111,Fem,Y,v
1788,12/2/17,Luis,5.602,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,6.351,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,7.102,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,8.352,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,9.073,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,10.072,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,11.073,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,12.072,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,14.853,150.75,296,935,NA,NA,Taf,48,111,Fem,Y,v
1788,12/2/17,Luis,15.821,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,16.574,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,17.073,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,18.072,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,18.572,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,19.322,150.75,296,935,NA,NA,Swtc,48,111,Fem,Y,u
1788,12/2/17,Luis,20.822,150.75,296,935,NA,NA,OthF,48,111,Fem,Y,q
1788,12/2/17,Luis,21.573,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,22.072,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,23.073,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,24.072,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,24.823,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,25.571,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
1788,12/2/17,Luis,29.322,150.75,296,935,NA,NA,Neck,48,111,Fem,Y,o
